id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,folder
5953103,Counter Catcher #264,Pokemon Paradox Rift,885,Ungraded,Normal wear,,,0,1,2025-02-26,
2253994,Doctor #190,Pokemon Chilling Reign,700,Ungraded,Normal wear,,,0,1,2025-02-26,
6495614,Maximum Belt #154,Pokemon Temporal Forces,275,Ungraded,Normal wear,,,0,1,2025-02-26,
3188386,Honchkrow V #162,Pokemon Brilliant Stars,1066,Ungraded,Normal wear,,,0,1,2025-02-26,
8244485,Sylveon ex #41,Pokemon Prismatic Evolutions,566,Ungraded,Normal wear,,,0,1,2025-02-26,
4636950,Zeraora VSTAR #55,Pokemon Crown Zenith,225,Ungraded,Normal wear,,,0,1,2025-02-26,
6769700,Teal Mask Ogerpon ex #221,Pokemon Twilight Masquerade,1500,Ungraded,Normal wear,,,0,1,2025-02-26,
8321556,Dudunsparce [Master Ball] #80,Pokemon Prismatic Evolutions,1152,Ungraded,Normal wear,,,0,1,2025-02-26,
6277116,Pidgeotto #197,Pokemon Paldean Fates,499,Ungraded,Normal wear,,,0,1,2025-02-26,
6277060,Toxtricity #141,Pokemon Paldean Fates,324,Ungraded,Normal wear,,,0,1,2025-02-26,
886912,Malamar V #186,Pokemon Rebel Clash,473,Ungraded,Normal wear,,,0,1,2025-02-26,
2512986,Glaceon V #175,Pokemon Evolving Skies,11155,Ungraded,Normal wear,,,0,1,2025-02-26,
5809554,Pikachu #173,Pokemon Scarlet & Violet 151,3600,Ungraded,Normal wear,,,0,1,2025-02-26,
8244471,Pikachu ex #28,Pokemon Prismatic Evolutions,519,Ungraded,Normal wear,,,0,1,2025-02-26,
5953085,Golisopod ex #246,Pokemon Paradox Rift,2050,Ungraded,Normal wear,,,0,1,2025-02-26,
842038,Pikachu V #43,Pokemon Vivid Voltage,187,Ungraded,Normal wear,,,0,1,2025-02-26,
3489692,Hisuian Typhlosion VSTAR #193,Pokemon Astral Radiance,949,Ungraded,Normal wear,,,0,1,2025-02-26,
887503,Kabu #77,Pokemon Champion's Path,426,Ungraded,Normal wear,,,0,1,2025-02-26,
1673187,Kricketune V #6,Pokemon Battle Styles,130,Ungraded,Normal wear,,,0,1,2025-02-26,
1341609,Indeedee #SV059,Pokemon Shining Fates,269,Ungraded,Normal wear,,,0,1,2025-02-26,
6277025,Scovillain #107,Pokemon Paldean Fates,322,Ungraded,Normal wear,,,0,1,2025-02-26,
6277142,Squawkabilly ex #223,Pokemon Paldean Fates,224,Ungraded,Normal wear,,,0,1,2025-02-26,
6775698,Enamorus #180,Pokemon Twilight Masquerade,615,Ungraded,Normal wear,,,0,1,2025-02-26,
7800258,Alolan Exeggutor ex #225,Pokemon Surging Sparks,500,Ungraded,Normal wear,,,0,1,2025-02-26,
5953077,Parasol Lady #238,Pokemon Paradox Rift,500,Ungraded,Normal wear,,,0,1,2025-02-26,
5952914,Cofagrigus ex #76,Pokemon Paradox Rift,159,Ungraded,Normal wear,,,0,1,2025-02-26,
886927,Milo #201,Pokemon Rebel Clash,700,Ungraded,Normal wear,,,0,1,2025-02-26,
2771309,Grass Energy #283,Pokemon Fusion Strike,700,Ungraded,Normal wear,,,0,1,2025-02-26,
5287406,Lycanroc ex #117,Pokemon Paldea Evolved,199,Ungraded,Normal wear,,,0,1,2025-02-26,
7108746,Xerosic's Machinations #89,Pokemon Shrouded Fable,366,Ungraded,Normal wear,,,0,1,2025-02-26,
2771271,Celebi V #245,Pokemon Fusion Strike,5499,Ungraded,Normal wear,,,0,1,2025-02-26,
8244473,Jolteon ex #30,Pokemon Prismatic Evolutions,712,Ungraded,Normal wear,,,0,1,2025-02-26,
8321511,Slowpoke [Master Ball] #18,Pokemon Prismatic Evolutions,1830,Ungraded,Normal wear,,,0,1,2025-02-26,
6276924,Toedscruel ex #5,Pokemon Paldean Fates,162,Ungraded,Normal wear,,,0,1,2025-02-26,
886768,Cinderace VMAX #36,Pokemon Rebel Clash,397,Ungraded,Normal wear,,,0,1,2025-02-26,
4050108,Fantina #191,Pokemon Lost Origin,299,Ungraded,Normal wear,,,0,1,2025-02-26,
4637081,Bibarel #GG25,Pokemon Crown Zenith,313,Ungraded,Normal wear,,,0,1,2025-02-26,
3508410,Shadow Rider Calyrex VMAX #TG18,Pokemon Astral Radiance,825,Ungraded,Normal wear,,,0,1,2025-02-26,
2512982,Gyarados V #171,Pokemon Evolving Skies,920,Ungraded,Normal wear,,,0,1,2025-02-26,
3216314,Octillery #TG03,Pokemon Brilliant Stars,253,Ungraded,Normal wear,,,0,1,2025-02-26,
5809591,Psychic Energy #207,Pokemon Scarlet & Violet 151,551,Ungraded,Normal wear,,,0,1,2025-02-26,
1673362,Rapid Strike Energy #182,Pokemon Battle Styles,324,Ungraded,Normal wear,,,0,1,2025-02-26,
7800218,Precious Trolley #185,Pokemon Surging Sparks,400,Ungraded,Normal wear,,,0,1,2025-02-26,
2512985,Glaceon V #174,Pokemon Evolving Skies,1225,Ungraded,Normal wear,,,0,1,2025-02-26,
1341602,Sinistea #SV052,Pokemon Shining Fates,237,Ungraded,Normal wear,,,0,1,2025-02-26,
3508404,Hoothoot #TG12,Pokemon Astral Radiance,387,Ungraded,Normal wear,,,0,1,2025-02-26,
7800228,Castform Sunny Form #195,Pokemon Surging Sparks,971,Ungraded,Normal wear,,,0,1,2025-02-26,
4933976,Scovillain #202,Pokemon Scarlet & Violet,457,Ungraded,Normal wear,,,0,1,2025-02-26,
8321514,Seaking [Master Ball] #21,Pokemon Prismatic Evolutions,797,Ungraded,Normal wear,,,0,1,2025-02-26,
4050123,Fantina #206,Pokemon Lost Origin,426,Ungraded,Normal wear,,,0,1,2025-02-26,
5287536,Squawkabilly ex #247,Pokemon Paldea Evolved,283,Ungraded,Normal wear,,,0,1,2025-02-26,
4934018,Miraidon ex #244,Pokemon Scarlet & Violet,2186,Ungraded,Normal wear,,,0,1,2025-02-26,
5953048,Aegislash #210,Pokemon Paradox Rift,748,Ungraded,Normal wear,,,0,1,2025-02-26,
842163,Galarian Obstagoon #198,Pokemon Vivid Voltage,599,Ungraded,Normal wear,,,0,1,2025-02-26,
8321557,Miltank [Master Ball] #81,Pokemon Prismatic Evolutions,855,Ungraded,Normal wear,,,0,1,2025-02-26,
3188241,Zarude V #16,Pokemon Brilliant Stars,173,Ungraded,Normal wear,,,0,1,2025-02-26,
1341516,Indeedee V #39,Pokemon Shining Fates,99,Ungraded,Normal wear,,,0,1,2025-02-26,
3489576,Lucario V #78,Pokemon Astral Radiance,196,Ungraded,Normal wear,,,0,1,2025-02-26,
2336168,Stonjourner VMax #205,Pokemon Sword & Shield,580,Ungraded,Normal wear,,,0,1,2025-02-26,
6495665,Walking Wake ex #205,Pokemon Temporal Forces,6000,Ungraded,Normal wear,,,0,1,2025-02-26,
2254022,Melony #218,Pokemon Chilling Reign,1000,Ungraded,Normal wear,,,0,1,2025-02-26,
807153,Keldeo V #53,Pokemon Sword & Shield,199,Ungraded,Normal wear,,,0,1,2025-02-26,
5605620,Houndstone ex #102,Pokemon Obsidian Flames,199,Ungraded,Normal wear,,,0,1,2025-02-26,
6495626,Sawsbuck #166,Pokemon Temporal Forces,2683,Ungraded,Normal wear,,,0,1,2025-02-26,
8321658,Fan Rotom [Poke Ball] #85,Pokemon Prismatic Evolutions,312,Ungraded,Normal wear,,,0,1,2025-02-26,
6277152,Gardevoir ex #233,Pokemon Paldean Fates,9248,Ungraded,Normal wear,,,0,1,2025-02-26,
3489698,Origin Forme Dialga VSTAR #198,Pokemon Astral Radiance,1400,Ungraded,Normal wear,,,0,1,2025-02-26,
6277053,Electrode #134,Pokemon Paldean Fates,414,Ungraded,Normal wear,,,0,1,2025-02-26,
5809551,Squirtle #170,Pokemon Scarlet & Violet 151,4754,Ungraded,Normal wear,,,0,1,2025-02-26,
7800274,Archaludon ex #241,Pokemon Surging Sparks,2499,Ungraded,Normal wear,,,0,1,2025-02-26,
2771280,Genesect V #254,Pokemon Fusion Strike,499,Ungraded,Normal wear,,,0,1,2025-02-26,
2254010,Sandaconda VMAX #206,Pokemon Chilling Reign,633,Ungraded,Normal wear,,,0,1,2025-02-26,
8329870,Flutter Mane [Poke Ball] #43,Pokemon Prismatic Evolutions,188,Ungraded,Normal wear,,,0,1,2025-02-26,
6495580,Koraidon ex #120,Pokemon Temporal Forces,157,Ungraded,Normal wear,,,0,1,2025-02-26,
4277179,Radiant Alakazam #59,Pokemon Silver Tempest,197,Ungraded,Normal wear,,,0,1,2025-02-26,
5952841,Froslass ex #3,Pokemon Paradox Rift,194,Ungraded,Normal wear,,,0,1,2025-02-26,
4050097,Aerodactyl V #180,Pokemon Lost Origin,12408,Ungraded,Normal wear,,,0,1,2025-02-26,
3489680,Adaman #181,Pokemon Astral Radiance,499,Ungraded,Normal wear,,,0,1,2025-02-26,
3489613,Origin Forme Dialga VSTAR #114,Pokemon Astral Radiance,499,Ungraded,Normal wear,,,0,1,2025-02-26,
3489538,Origin Forme Palkia VSTAR #40,Pokemon Astral Radiance,246,Ungraded,Normal wear,,,0,1,2025-02-26,
5605722,Houndour #204,Pokemon Obsidian Flames,1775,Ungraded,Normal wear,,,0,1,2025-02-26,
4637063,Keldeo #GG07,Pokemon Crown Zenith,800,Ungraded,Normal wear,,,0,1,2025-02-26,
2513040,Full Face Guard #231,Pokemon Evolving Skies,350,Ungraded,Normal wear,,,0,1,2025-02-26,
6277118,Doduo #199,Pokemon Paldean Fates,327,Ungraded,Normal wear,,,0,1,2025-02-26,
836601,Vikavolt V #60,Pokemon Darkness Ablaze,189,Ungraded,Normal wear,,,0,1,2025-02-26,
4050113,Volo #196,Pokemon Lost Origin,300,Ungraded,Normal wear,,,0,1,2025-02-26,
8321548,Duraludon [Master Ball] #69,Pokemon Prismatic Evolutions,990,Ungraded,Normal wear,,,0,1,2025-02-26,
7108694,Munkidori ex #37,Pokemon Shrouded Fable,148,Ungraded,Normal wear,,,0,1,2025-02-26,
4080781,Pikachu VMAX #TG29,Pokemon Lost Origin,1044,Ungraded,Normal wear,,,0,1,2025-02-26,
2512825,Trevenant VMAX #14,Pokemon Evolving Skies,209,Ungraded,Normal wear,,,0,1,2025-02-26,
3489579,Radiant Hawlucha #81,Pokemon Astral Radiance,121,Ungraded,Normal wear,,,0,1,2025-02-26,
6775726,Perrin #209,Pokemon Twilight Masquerade,520,Ungraded,Normal wear,,,0,1,2025-02-26,
8321599,Pinsir [Poke Ball] #3,Pokemon Prismatic Evolutions,184,Ungraded,Normal wear,,,0,1,2025-02-26,
6495635,Mudsdale #175,Pokemon Temporal Forces,499,Ungraded,Normal wear,,,0,1,2025-02-26,
2512984,Suicune V #173,Pokemon Evolving Skies,641,Ungraded,Normal wear,,,0,1,2025-02-26,
886932,Scoop Up Net #207,Pokemon Rebel Clash,500,Ungraded,Normal wear,,,0,1,2025-02-26,
4934009,Arven #235,Pokemon Scarlet & Violet,1104,Ungraded,Normal wear,,,0,1,2025-02-26,
1341565,Scorbunny #SV015,Pokemon Shining Fates,234,Ungraded,Normal wear,,,0,1,2025-02-26,
2513021,Sylveon VMAX #212,Pokemon Evolving Skies,31900,Ungraded,Normal wear,,,0,1,2025-02-26,
4933900,Koraidon ex #125,Pokemon Scarlet & Violet,172,Ungraded,Normal wear,,,0,1,2025-02-26,
1341596,Arctozolt #SV046,Pokemon Shining Fates,310,Ungraded,Normal wear,,,0,1,2025-02-26,
5287304,Meowscarada ex #15,Pokemon Paldea Evolved,182,Ungraded,Normal wear,,,0,1,2025-02-26,
4637093,Simisear VSTAR #GG37,Pokemon Crown Zenith,1143,Ungraded,Normal wear,,,0,1,2025-02-26,
1341545,Gym Trainer #68,Pokemon Shining Fates,236,Ungraded,Normal wear,,,0,1,2025-02-26,
6495636,Gastly #177,Pokemon Temporal Forces,5433,Ungraded,Normal wear,,,0,1,2025-02-26,
8321516,Suicune [Master Ball] #24,Pokemon Prismatic Evolutions,2921,Ungraded,Normal wear,,,0,1,2025-02-26,
2254011,Slowking VMAX #207,Pokemon Chilling Reign,792,Ungraded,Normal wear,,,0,1,2025-02-26,
5809557,Poliwhirl #176,Pokemon Scarlet & Violet 151,2171,Ungraded,Normal wear,,,0,1,2025-02-26,
2512923,Rayquaza VMAX #111,Pokemon Evolving Skies,517,Ungraded,Normal wear,,,0,1,2025-02-26,
4277308,Ho-oh V #187,Pokemon Silver Tempest,598,Ungraded,Normal wear,,,0,1,2025-02-26,
1341657,Charizard VMAX #SV107,Pokemon Shining Fates,10050,Ungraded,Normal wear,,,0,1,2025-02-26,
5605745,Poppy #227,Pokemon Obsidian Flames,277,Ungraded,Normal wear,,,0,1,2025-02-26,
2513005,Rayquaza V #193,Pokemon Evolving Skies,1724,Ungraded,Normal wear,,,0,1,2025-02-26,
887445,Wailord V #13,Pokemon Champion's Path,283,Ungraded,Normal wear,,,0,1,2025-02-26,
5953030,Veluza #192,Pokemon Paradox Rift,575,Ungraded,Normal wear,,,0,1,2025-02-26,
8321569,Black Belt's Training [Poke Ball] #99,Pokemon Prismatic Evolutions,224,Ungraded,Normal wear,,,0,1,2025-02-26,
6775731,Greninja ex #214,Pokemon Twilight Masquerade,32000,Ungraded,Normal wear,,,0,1,2025-02-26,
6495662,Salvatore #202,Pokemon Temporal Forces,240,Ungraded,Normal wear,,,0,1,2025-02-26,
5953051,Swablu #213,Pokemon Paradox Rift,1661,Ungraded,Normal wear,,,0,1,2025-02-26,
887107,Houndoom V #21,Pokemon Darkness Ablaze,192,Ungraded,Normal wear,,,0,1,2025-02-26,
4277094,Malamar #TG06,Pokemon Silver Tempest,157,Ungraded,Normal wear,,,0,1,2025-02-26,
836640,Galarian Slowbro V #99,Pokemon Darkness Ablaze,188,Ungraded,Normal wear,,,0,1,2025-02-26,
4636941,Rotom VSTAR #46,Pokemon Crown Zenith,210,Ungraded,Normal wear,,,0,1,2025-02-26,
2771272,Tsareena V #246,Pokemon Fusion Strike,188,Ungraded,Normal wear,,,0,1,2025-02-26,
5809583,Blastoise ex #200,Pokemon Scarlet & Violet 151,8100,Ungraded,Normal wear,,,0,1,2025-02-26,
4050132,Collapsed Stadium #215,Pokemon Lost Origin,463,Ungraded,Normal wear,,,0,1,2025-02-26,
3188288,Whimsicott V #64,Pokemon Brilliant Stars,152,Ungraded,Normal wear,,,0,1,2025-02-26,
4277211,Hisuian Arcanine V #90,Pokemon Silver Tempest,185,Ungraded,Normal wear,,,0,1,2025-02-26,
8244601,Iron Crown ex #158,Pokemon Prismatic Evolutions,4999,Ungraded,Normal wear,,,0,1,2025-02-26,
3508400,Kleavor #TG08,Pokemon Astral Radiance,211,Ungraded,Normal wear,,,0,1,2025-02-26,
887452,Galarian Cursola V #21,Pokemon Champion's Path,206,Ungraded,Normal wear,,,0,1,2025-02-26,
886906,Inteleon V #180,Pokemon Rebel Clash,399,Ungraded,Normal wear,,,0,1,2025-02-26,
6277046,Tatsugiri #127,Pokemon Paldean Fates,400,Ungraded,Normal wear,,,0,1,2025-02-26,
8321639,Sneasel [Poke Ball] #61,Pokemon Prismatic Evolutions,245,Ungraded,Normal wear,,,0,1,2025-02-26,
7800215,Megaton Blower #182,Pokemon Surging Sparks,236,Ungraded,Normal wear,,,0,1,2025-02-26,
1341628,Galarian Zigzagoon #SV078,Pokemon Shining Fates,249,Ungraded,Normal wear,,,0,1,2025-02-26,
5953057,Armarouge ex #218,Pokemon Paradox Rift,394,Ungraded,Normal wear,,,0,1,2025-02-26,
5287375,Slowking ex #86,Pokemon Paldea Evolved,200,Ungraded,Normal wear,,,0,1,2025-02-26,
4277301,Skuntank V #180,Pokemon Silver Tempest,316,Ungraded,Normal wear,,,0,1,2025-02-26,
3667050,Mewtwo VSTAR #86,Pokemon Go,1790,Ungraded,Normal wear,,,0,1,2025-02-26,
8244572,Scoop Up Cyclone #128,Pokemon Prismatic Evolutions,194,Ungraded,Normal wear,,,0,1,2025-02-26,
2512881,Golurk V #70,Pokemon Evolving Skies,190,Ungraded,Normal wear,,,0,1,2025-02-26,
807252,Sableye V #120,Pokemon Sword & Shield,262,Ungraded,Normal wear,,,0,1,2025-02-26,
1341670,Eternatus V #SV121,Pokemon Shining Fates,405,Ungraded,Normal wear,,,0,1,2025-02-26,
887728,Togekiss VMAX #191,Pokemon Vivid Voltage,764,Ungraded,Normal wear,,,0,1,2025-02-26,
5287485,Sprigatito #196,Pokemon Paldea Evolved,1833,Ungraded,Normal wear,,,0,1,2025-02-26,
6775716,Cornerstone Mask Ogerpon ex #199,Pokemon Twilight Masquerade,425,Ungraded,Normal wear,,,0,1,2025-02-26,
1673333,Rapid Strike Urshifu V #153,Pokemon Battle Styles,1349,Ungraded,Normal wear,,,0,1,2025-02-26,
5953088,Iron Valiant ex #249,Pokemon Paradox Rift,3344,Ungraded,Normal wear,,,0,1,2025-02-26,
3508394,Abomasnow #TG01,Pokemon Astral Radiance,199,Ungraded,Normal wear,,,0,1,2025-02-26,
8244561,Max Rod #116,Pokemon Prismatic Evolutions,270,Ungraded,Normal wear,,,0,1,2025-02-26,
4277109,Duraludon VMAX #TG21,Pokemon Silver Tempest,700,Ungraded,Normal wear,,,0,1,2025-02-26,
7418654,Dachsbun ex #169,Pokemon Stellar Crown,3517,Ungraded,Normal wear,,,0,1,2025-02-26,
7108733,Cufant #76,Pokemon Shrouded Fable,1048,Ungraded,Normal wear,,,0,1,2025-02-26,
6277079,Mimikyu #160,Pokemon Paldean Fates,1224,Ungraded,Normal wear,,,0,1,2025-02-26,
3188270,Raichu V #45,Pokemon Brilliant Stars,276,Ungraded,Normal wear,,,0,1,2025-02-26,
8321541,Sneasel [Master Ball] #61,Pokemon Prismatic Evolutions,756,Ungraded,Normal wear,,,0,1,2025-02-26,
8329891,Professor's Research: Professor Elm [Poke Ball] #123,Pokemon Prismatic Evolutions,100,Ungraded,Normal wear,,,0,1,2025-02-26,
8321632,Riolu [Poke Ball] #50,Pokemon Prismatic Evolutions,300,Ungraded,Normal wear,,,0,1,2025-02-26,
3216329,Rapid Strike Urshifu VMAX #TG30,Pokemon Brilliant Stars,299,Ungraded,Normal wear,,,0,1,2025-02-26,
6495622,Neo Upper Energy #162,Pokemon Temporal Forces,308,Ungraded,Normal wear,,,0,1,2025-02-26,
2254009,Ice Rider Calyrex VMAX #203,Pokemon Chilling Reign,4200,Ungraded,Normal wear,,,0,1,2025-02-26,
5287341,Quaquaval ex #52,Pokemon Paldea Evolved,188,Ungraded,Normal wear,,,0,1,2025-02-26,
7800268,Surfer #235,Pokemon Surging Sparks,329,Ungraded,Normal wear,,,0,1,2025-02-26,
2512886,Sylveon VMAX #75,Pokemon Evolving Skies,750,Ungraded,Normal wear,,,0,1,2025-02-26,
4050122,Colress's Experiment #205,Pokemon Lost Origin,556,Ungraded,Normal wear,,,0,1,2025-02-26,
5809575,Zapdos ex #192,Pokemon Scarlet & Violet 151,1191,Ungraded,Normal wear,,,0,1,2025-02-26,
2513044,Electric Energy #235,Pokemon Evolving Skies,1137,Ungraded,Normal wear,,,0,1,2025-02-26,
3508376,Frosmoth #TG04,Pokemon Astral Radiance,227,Ungraded,Normal wear,,,0,1,2025-02-26,
7418613,Terapagos ex #128,Pokemon Stellar Crown,354,Ungraded,Normal wear,,,0,1,2025-02-26,
6277106,Kingambit #187,Pokemon Paldean Fates,370,Ungraded,Normal wear,,,0,1,2025-02-26,
5287515,Maushold #226,Pokemon Paldea Evolved,2900,Ungraded,Normal wear,,,0,1,2025-02-26,
8321603,Whimsicott [Poke Ball] #8,Pokemon Prismatic Evolutions,220,Ungraded,Normal wear,,,0,1,2025-02-26,
2513000,Dragonite V #191,Pokemon Evolving Skies,1455,Ungraded,Normal wear,,,0,1,2025-02-26,
2253974,Galarian Articuno V #170,Pokemon Chilling Reign,5000,Ungraded,Normal wear,,,0,1,2025-02-26,
1341652,Corvisquire #SV102,Pokemon Shining Fates,367,Ungraded,Normal wear,,,0,1,2025-02-26,
3489701,Cyllene #201,Pokemon Astral Radiance,520,Ungraded,Normal wear,,,0,1,2025-02-26,
5953059,Tsareena ex #220,Pokemon Paradox Rift,442,Ungraded,Normal wear,,,0,1,2025-02-26,
6495582,Miraidon ex #122,Pokemon Temporal Forces,155,Ungraded,Normal wear,,,0,1,2025-02-26,
8321614,Suicune [Poke Ball] #24,Pokemon Prismatic Evolutions,399,Ungraded,Normal wear,,,0,1,2025-02-26,
7418567,Lucario ex #82,Pokemon Stellar Crown,184,Ungraded,Normal wear,,,0,1,2025-02-26,
3489674,Hisuian Sneasler V #175,Pokemon Astral Radiance,2358,Ungraded,Normal wear,,,0,1,2025-02-26,
2771143,Mew VMAX #114,Pokemon Fusion Strike,622,Ungraded,Normal wear,,,0,1,2025-02-26,
2253971,Galarian Rapidash V #167,Pokemon Chilling Reign,953,Ungraded,Normal wear,,,0,1,2025-02-26,
887434,Venusaur V #1,Pokemon Champion's Path,387,Ungraded,Normal wear,,,0,1,2025-02-26,
5287514,Rookidee #225,Pokemon Paldea Evolved,500,Ungraded,Normal wear,,,0,1,2025-02-26,
4080754,Roserade #TG02,Pokemon Lost Origin,200,Ungraded,Normal wear,,,0,1,2025-02-26,
7800257,Archaludon ex #224,Pokemon Surging Sparks,503,Ungraded,Normal wear,,,0,1,2025-02-26,
2253990,Agatha #186,Pokemon Chilling Reign,418,Ungraded,Normal wear,,,0,1,2025-02-26,
1341647,Bunnelby #SV097,Pokemon Shining Fates,169,Ungraded,Normal wear,,,0,1,2025-02-26,
6277112,Revavroom #193,Pokemon Paldean Fates,350,Ungraded,Normal wear,,,0,1,2025-02-26,
5953046,Steelix #208,Pokemon Paradox Rift,3497,Ungraded,Normal wear,,,0,1,2025-02-26,
3489662,Hisuian Lilligant V #163,Pokemon Astral Radiance,1633,Ungraded,Normal wear,,,0,1,2025-02-26,
887271,Scizor VMAX #193,Pokemon Darkness Ablaze,874,Ungraded,Normal wear,,,0,1,2025-02-26,
6495666,Iron Crown ex #206,Pokemon Temporal Forces,7578,Ungraded,Normal wear,,,0,1,2025-02-26,
5287495,Quaxly #206,Pokemon Paldea Evolved,1000,Ungraded,Normal wear,,,0,1,2025-02-26,
887593,Galarian Darmanitan VMAX #37,Pokemon Vivid Voltage,205,Ungraded,Normal wear,,,0,1,2025-02-26,
4277299,Mawile V #178,Pokemon Silver Tempest,232,Ungraded,Normal wear,,,0,1,2025-02-26,
4049944,Delphox V #27,Pokemon Lost Origin,169,Ungraded,Normal wear,,,0,1,2025-02-26,
6277064,Wattrel #145,Pokemon Paldean Fates,394,Ungraded,Normal wear,,,0,1,2025-02-26,
842166,Hero's Medal #201,Pokemon Vivid Voltage,267,Ungraded,Normal wear,,,0,1,2025-02-26,
1341615,Dreepy #SV060,Pokemon Shining Fates,399,Ungraded,Normal wear,,,0,1,2025-02-26,
8321546,Bronzong [Master Ball] #67,Pokemon Prismatic Evolutions,809,Ungraded,Normal wear,,,0,1,2025-02-26,
8321643,Bronzor [Poke Ball] #66,Pokemon Prismatic Evolutions,206,Ungraded,Normal wear,,,0,1,2025-02-26,
3509635,Gardenia's Vigor #202,Pokemon Astral Radiance,699,Ungraded,Normal wear,,,0,1,2025-02-26,
836897,Alcremie V #22,Pokemon Champion's Path,233,Ungraded,Normal wear,,,0,1,2025-02-26,
6277089,Primeape #170,Pokemon Paldean Fates,413,Ungraded,Normal wear,,,0,1,2025-02-26,
7800249,Scovillain ex #216,Pokemon Surging Sparks,363,Ungraded,Normal wear,,,0,1,2025-02-26,
6495631,Reuniclus #171,Pokemon Temporal Forces,875,Ungraded,Normal wear,,,0,1,2025-02-26,
3188292,Mimikyu V #68,Pokemon Brilliant Stars,203,Ungraded,Normal wear,,,0,1,2025-02-26,
8321620,Dusclops [Poke Ball] #36,Pokemon Prismatic Evolutions,235,Ungraded,Normal wear,,,0,1,2025-02-26,
6775712,Luxray ex #195,Pokemon Twilight Masquerade,337,Ungraded,Normal wear,,,0,1,2025-02-26,
2512977,Leafeon V #166,Pokemon Evolving Skies,1300,Ungraded,Normal wear,,,0,1,2025-02-26,
4636995,Zamazenta VSTAR #99,Pokemon Crown Zenith,226,Ungraded,Normal wear,,,0,1,2025-02-26,
3489712,Jubilife Village #212,Pokemon Astral Radiance,499,Ungraded,Normal wear,,,0,1,2025-02-26,
5605671,Melmetal ex #153,Pokemon Obsidian Flames,218,Ungraded,Normal wear,,,0,1,2025-02-26,
3489600,Hisuian Samurott V #101,Pokemon Astral Radiance,152,Ungraded,Normal wear,,,0,1,2025-02-26,
886800,Toxtricity VMAX #71,Pokemon Rebel Clash,332,Ungraded,Normal wear,,,0,1,2025-02-26,
2920637,Oranguru #199,Pokemon Vivid Voltage,412,Ungraded,Normal wear,,,0,1,2025-02-26,
4636940,Rotom V #45,Pokemon Crown Zenith,262,Ungraded,Normal wear,,,0,1,2025-02-26,
1341654,Dubwool #SV104,Pokemon Shining Fates,240,Ungraded,Normal wear,,,0,1,2025-02-26,
6277036,Slowbro #117,Pokemon Paldean Fates,599,Ungraded,Normal wear,,,0,1,2025-02-26,
7418639,Gulpin #154,Pokemon Stellar Crown,599,Ungraded,Normal wear,,,0,1,2025-02-26,
8321678,Haban Berry [Poke Ball] #111,Pokemon Prismatic Evolutions,149,Ungraded,Normal wear,,,0,1,2025-02-26,
3188397,Arceus VSTAR #184,Pokemon Brilliant Stars,1208,Ungraded,Normal wear,,,0,1,2025-02-26,
1341640,Cufant #SV090,Pokemon Shining Fates,309,Ungraded,Normal wear,,,0,1,2025-02-26,
8329886,Professor Sada's Vitality [Poke Ball] #120,Pokemon Prismatic Evolutions,222,Ungraded,Normal wear,,,0,1,2025-02-26,
1673268,Rapid Strike Urshifu VMAX #88,Pokemon Battle Styles,221,Ungraded,Normal wear,,,0,1,2025-02-26,
7800216,Miracle Headset #183,Pokemon Surging Sparks,181,Ungraded,Normal wear,,,0,1,2025-02-26,
7418632,Raboot #147,Pokemon Stellar Crown,702,Ungraded,Normal wear,,,0,1,2025-02-26,
2771308,Training Court #282,Pokemon Fusion Strike,340,Ungraded,Normal wear,,,0,1,2025-02-26,
5809577,Erika's Invitation #196,Pokemon Scarlet & Violet 151,999,Ungraded,Normal wear,,,0,1,2025-02-26,
6277125,Greedent #206,Pokemon Paldean Fates,297,Ungraded,Normal wear,,,0,1,2025-02-26,
4277187,Unown VSTAR #66,Pokemon Silver Tempest,198,Ungraded,Normal wear,,,0,1,2025-02-26,
8321666,Binding Mochi [Poke Ball] #95,Pokemon Prismatic Evolutions,179,Ungraded,Normal wear,,,0,1,2025-02-26,
6277077,Spiritomb #158,Pokemon Paldean Fates,520,Ungraded,Normal wear,,,0,1,2025-02-26,
1341523,Yveltal #46,Pokemon Shining Fates,194,Ungraded,Normal wear,,,0,1,2025-02-26,
6495678,Iron Boulder ex #217,Pokemon Temporal Forces,850,Ungraded,Normal wear,,,0,1,2025-02-26,
8321552,Eevee [Master Ball] #74,Pokemon Prismatic Evolutions,3512,Ungraded,Normal wear,,,0,1,2025-02-26,
4637097,Raikou V #GG41,Pokemon Crown Zenith,3000,Ungraded,Normal wear,,,0,1,2025-02-26,
5809553,Caterpie #172,Pokemon Scarlet & Violet 151,1014,Ungraded,Normal wear,,,0,1,2025-02-26,
4934007,Iron Treads ex #233,Pokemon Scarlet & Violet,155,Ungraded,Normal wear,,,0,1,2025-02-26,
5953099,Garchomp ex #260,Pokemon Paradox Rift,1248,Ungraded,Normal wear,,,0,1,2025-02-26,
8244582,Larry's Skill #139,Pokemon Prismatic Evolutions,300,Ungraded,Normal wear,,,0,1,2025-02-26,
2771285,Dancer #259,Pokemon Fusion Strike,270,Ungraded,Normal wear,,,0,1,2025-02-26,
2512994,Sylveon V #184,Pokemon Evolving Skies,11982,Ungraded,Normal wear,,,0,1,2025-02-26,
